Date,Price,diff_1
2019-03-21,5.215,-0.021700000000000053
2019-03-22,5.1,-0.11500000000000021
2019-03-25,5.105,0.005000000000000782
2019-03-26,5.075,-0.03000000000000025
2019-03-27,5.215,0.13999999999999968
2019-03-28,5.15,-0.0649999999999995
2019-03-29,5.4831,0.33309999999999995
2019-04-01,5.0942,-0.38890000000000047
2019-04-02,5.3,0.20579999999999998
2019-04-03,5.215,-0.08499999999999996
2019-04-04,5.218,0.0030000000000001137
2019-04-05,5.1283,-0.08969999999999967
2019-04-08,5.1569,0.02859999999999996
2019-04-09,5.2164,0.059499999999999886
2019-04-10,5.1799,-0.0365000000000002
2019-04-11,5.1844,0.0045000000000001705
2019-04-12,5.1911,0.006699999999999484
2019-04-15,5.1445,-0.04659999999999975
2019-04-16,5.172999999999999,0.028499999999999304
2019-04-17,5.19,0.017000000000001236
2019-04-18,5.1248,-0.06520000000000081
2019-04-19,5.125,0.00020000000000042206
2019-04-22,5.1344,0.009400000000000297
2019-04-23,5.1625,0.028099999999999348
2019-04-24,5.1304,-0.032099999999999795
2019-04-25,5.1556,0.02519999999999989
2019-04-26,5.1852,0.029600000000000293
2019-04-29,5.145,-0.04020000000000046
2019-04-30,5.1408,-0.0041999999999999815
2019-05-01,5.1719,0.03110000000000035
2019-05-02,5.1527,-0.019199999999999662
2019-05-03,5.185,0.03229999999999933
2019-05-06,5.13,-0.054999999999999716
2019-05-07,5.14,0.009999999999999787
2019-05-08,5.135,-0.004999999999999893
2019-05-09,5.15,0.015000000000000568
2019-05-10,5.2034,0.05339999999999989
2019-05-13,5.2305,0.027099999999999902
2019-05-14,5.2253,-0.0052000000000003155
2019-05-15,5.157,-0.0682999999999998
2019-05-16,5.2375,0.0804999999999998
2019-05-17,5.22,-0.01750000000000007
2019-05-20,5.2533,0.03330000000000055
2019-05-21,5.2432,-0.010100000000000442
2019-05-22,5.215,-0.028200000000000003
2019-05-23,5.2229,0.00790000000000024
2019-05-24,5.2932,0.07029999999999959
2019-05-27,5.25,-0.04319999999999968
2019-05-28,5.3629999999999995,0.11299999999999955
2019-05-29,5.295,-0.06799999999999962
2019-05-30,5.3878,0.09280000000000044
2019-05-31,5.4294,0.04159999999999986
2019-06-03,5.3426,-0.08680000000000021
2019-06-04,5.3752,0.032600000000000406
2019-06-05,5.3456,-0.029600000000000293
2019-06-06,5.35,0.004399999999999515
2019-06-07,5.36,0.010000000000000675
2019-06-10,5.3686,0.008599999999999497
2019-06-11,5.3925,0.023900000000000254
2019-06-12,5.365,-0.027499999999999858
2019-06-13,5.4145,0.0495000000000001
2019-06-14,5.3852,-0.029300000000000104
2019-06-17,5.3903,0.00509999999999966
2019-06-18,5.435,0.04469999999999974
2019-06-19,5.434,-0.0009999999999994458
2019-06-20,5.3914,-0.04260000000000019
2019-06-21,5.4189,0.027499999999999858
2019-06-24,5.4136,-0.005300000000000082
2019-06-25,5.4626,0.04900000000000038
2019-06-26,5.4675,0.0049000000000001265
2019-06-27,5.44,-0.027499999999999858
2019-06-28,5.43,-0.010000000000000675
2019-07-01,5.4512,0.02120000000000033
2019-07-02,5.4014,-0.04980000000000029
2019-07-03,5.425,0.023600000000000065
2019-07-04,5.395,-0.03000000000000025
2019-07-05,5.41,0.015000000000000568
2019-07-08,5.4161,0.006099999999999994
2019-07-09,5.4126,-0.0034999999999998366
2019-07-10,5.3877,-0.02490000000000059
2019-07-11,5.35,-0.03770000000000007
2019-07-12,5.335,-0.01499999999999968
2019-07-15,5.365,0.03000000000000025
2019-07-16,5.35,-0.015000000000000568
2019-07-17,5.3501,0.00010000000000065512
2019-07-18,5.3416,-0.008500000000000618
2019-07-19,5.3584,0.016799999999999926
2019-07-22,5.39,0.03160000000000007
2019-07-23,5.3788,-0.011199999999999655
2019-07-24,5.405,0.026200000000000223
2019-07-25,5.3152,-0.08980000000000032
2019-07-26,5.37,0.05480000000000018
2019-07-29,5.3751,0.00509999999999966
2019-07-30,5.3975,0.022400000000000198
2019-07-31,5.4,0.002500000000000391
2019-08-01,5.405,0.004999999999999893
2019-08-02,5.4,-0.004999999999999893
2019-08-05,5.3914,-0.008600000000000385
2019-08-06,5.405,0.013600000000000279
2019-08-07,5.4,-0.004999999999999893
2019-08-08,5.41,0.009999999999999787
2019-08-09,5.435,0.024999999999999467
2019-08-12,5.3926,-0.04239999999999977
2019-08-13,5.425,0.032399999999999984
2019-08-14,5.425,0.0
2019-08-15,5.4498,0.024799999999999933
2019-08-16,5.455,0.0052000000000003155
2019-08-19,5.45,-0.004999999999999893
2019-08-20,5.46,0.009999999999999787
2019-08-21,5.4725,0.012500000000000178
2019-08-22,5.45,-0.022499999999999964
2019-08-23,5.455,0.004999999999999893
2019-08-26,5.46,0.004999999999999893
2019-08-27,5.475,0.01499999999999968
2019-08-28,5.475,0.0
2019-08-29,5.475,0.0
2019-08-30,5.475,0.0
2019-09-02,5.475,0.0
2019-09-03,5.4783,0.0033000000000003027
2019-09-04,5.4783,0.0
2019-09-05,5.4848,0.00649999999999995
2019-09-06,5.4848,0.0
2019-09-09,5.48,-0.004799999999999471
2019-09-10,5.48,0.0
2019-09-11,5.445,-0.03500000000000014
2019-09-12,5.4783,0.03329999999999966
2019-09-13,5.434,-0.044299999999999784
2019-09-16,5.49,0.05600000000000005
2019-09-17,5.49,0.0
2019-09-18,5.4865,-0.0034999999999998366
2019-09-19,5.505,0.018499999999999517
2019-09-20,5.5041,-0.0008999999999996788
2019-09-23,5.4714,-0.03270000000000017
2019-09-24,5.4761,0.004699999999999704
2019-09-25,5.475,-0.001100000000000101
2019-09-26,5.445,-0.02999999999999936
2019-09-27,5.49,0.04499999999999993
2019-09-30,5.435,-0.055000000000000604
2019-10-01,5.365,-0.0699999999999994
2019-10-02,5.415,0.04999999999999982
2019-10-03,5.42,0.004999999999999893
2019-10-04,5.4155,-0.0045000000000001705
2019-10-07,5.39,-0.025500000000000078
2019-10-08,5.48,0.09000000000000075
2019-10-09,5.43,-0.05000000000000071
2019-10-10,5.4425,0.012500000000000178
2019-10-11,5.3907,-0.05180000000000007
2019-10-14,5.425,0.0343
2019-10-15,5.4418,0.016799999999999926
2019-10-16,5.4425,0.000700000000000145
2019-10-17,5.4,-0.04249999999999954
2019-10-18,5.47,0.0699999999999994
2019-10-21,5.465,-0.004999999999999893
2019-10-22,5.4375,-0.027499999999999858
2019-10-23,5.485,0.04750000000000032
2019-10-24,5.48,-0.004999999999999893
2019-10-25,5.48,0.0
2019-10-28,5.48,0.0
2019-10-29,5.4925,0.01249999999999929
2019-10-30,5.4725,-0.019999999999999574
2019-10-31,5.445,-0.027499999999999858
2019-11-01,5.4685,0.02349999999999941
2019-11-04,5.515,0.046499999999999986
2019-11-05,5.53,0.015000000000000568
2019-11-06,5.515,-0.015000000000000568
2019-11-07,5.525,0.010000000000000675
2019-11-08,5.495,-0.03000000000000025
2019-11-11,5.485,-0.009999999999999787
2019-11-12,5.4973,0.012299999999999756
2019-11-13,5.4848,-0.012500000000000178
2019-11-14,5.5445,0.05970000000000031
2019-11-15,5.5003,-0.04420000000000002
2019-11-18,5.5352,0.03489999999999949
2019-11-19,5.5292,-0.005999999999999339
2019-11-20,5.5443,0.015099999999999447
2019-11-21,5.59,0.045700000000000074
2019-11-22,5.525,-0.0649999999999995
2019-11-25,5.5441,0.019099999999999895
2019-11-26,5.545,0.0008999999999996788
2019-11-27,5.595,0.04999999999999982
2019-11-28,5.5775,-0.01750000000000007
2019-11-29,5.57,-0.007499999999999396
2019-12-02,5.5967,0.026699999999999946
2019-12-03,5.7,0.10329999999999995
2019-12-04,5.6675,-0.03249999999999975
2019-12-05,5.665,-0.002500000000000391
2019-12-06,5.6737,0.008700000000000152
2019-12-09,5.675,0.0012999999999996348
2019-12-10,5.5522,-0.1227999999999998
2019-12-11,5.7,0.14780000000000015
2019-12-12,5.8191,0.11909999999999954
2019-12-13,5.8231,0.004000000000000448
2019-12-16,5.766,-0.05710000000000015
2019-12-17,5.7596,-0.006400000000000183
2019-12-18,5.7519,-0.007699999999999818
2019-12-19,5.7405,-0.011400000000000077
2019-12-20,5.7119,-0.02859999999999996
2019-12-23,5.7299,0.017999999999999794
2019-12-24,5.68,-0.049900000000000055
2019-12-25,5.68,0.0
2019-12-26,5.723,0.04300000000000015
2019-12-27,5.725,0.0019999999999997797
2019-12-30,5.72,-0.004999999999999893
2019-12-31,5.7,-0.019999999999999574
2020-01-01,5.7,0.0
2020-01-02,5.7125,0.012500000000000178
2020-01-03,5.72,0.007499999999999396
2020-01-06,5.688,-0.03200000000000003
2020-01-07,5.7227,0.03469999999999995
2020-01-08,5.685,-0.03770000000000007
2020-01-09,5.695,0.010000000000000675
2020-01-10,5.662000000000001,-0.032999999999999474
2020-01-13,5.665,0.0029999999999992255
2020-01-14,5.6594,-0.005600000000000271
2020-01-15,5.6798,0.020400000000000418
2020-01-16,5.67,-0.009800000000000253
2020-01-17,5.635,-0.03500000000000014
2020-01-20,5.65,0.015000000000000568
2020-01-21,5.6825,0.03249999999999975
2020-01-22,5.665,-0.01750000000000007
2020-01-23,5.5794,-0.08560000000000034
2020-01-24,5.585,0.005600000000000271
2020-01-27,5.585,0.0
2020-01-28,5.572,-0.0129999999999999
2020-01-29,5.5563,-0.015699999999999825
2020-01-30,5.505,-0.051300000000000345
2020-01-31,5.4863,-0.01869999999999994
2020-02-03,5.4349,-0.05140000000000011
2020-02-04,5.3898,-0.045099999999999696
2020-02-05,5.41,0.020199999999999996
2020-02-06,5.425,0.01499999999999968
2020-02-07,5.4141,-0.010899999999999466
2020-02-10,5.4107,-0.0034000000000000696
2020-02-11,5.407,-0.0037000000000002586
2020-02-12,5.3411,-0.06590000000000007
2020-02-13,5.3309,-0.010200000000000209
2020-02-14,5.3217,-0.009199999999999875
2020-02-17,5.335,0.01330000000000009
2020-02-18,5.3559,0.02090000000000014
2020-02-19,5.3511,-0.0048000000000003595
2020-02-20,5.32,-0.03109999999999946
2020-02-21,5.32,0.0
2020-02-24,5.3317,0.011699999999999378
2020-02-25,5.3739,0.04220000000000024
2020-02-26,5.4399,0.06599999999999984
2020-02-27,5.4051,-0.03479999999999972
2020-02-28,5.4658,0.060699999999999754
2020-03-02,5.4252,-0.040599999999999525
2020-03-03,5.4436,0.01839999999999975
2020-03-04,5.44,-0.0035999999999996035
2020-03-05,5.435,-0.005000000000000782
2020-03-06,5.5193,0.08430000000000071
2020-03-09,5.51,-0.00930000000000053
2020-03-10,5.525,0.015000000000000568
2020-03-11,5.52,-0.005000000000000782
2020-03-12,5.6312,0.11120000000000019
2020-03-13,5.515,-0.11620000000000008
2020-03-16,5.6,0.08499999999999996
2020-03-17,5.59,-0.009999999999999787
2020-03-18,5.6261,0.03610000000000024
2020-03-19,5.6056,-0.020500000000000185
2020-03-20,5.645,0.03939999999999966
2020-03-23,5.655,0.010000000000000675
2020-03-24,5.7214,0.06639999999999979
2020-03-25,5.63,-0.09140000000000015
2020-03-26,5.75,0.1200000000000001
2020-03-27,5.715,-0.03500000000000014
2020-03-30,5.75,0.03500000000000014
2020-03-31,5.765,0.01499999999999968
2020-04-01,5.685,-0.08000000000000007
2020-04-02,5.765,0.08000000000000007
2020-04-03,5.75,-0.01499999999999968
2020-04-06,5.815,0.06500000000000039
2020-04-07,5.855,0.040000000000000036
2020-04-08,5.78,-0.07500000000000018
2020-04-09,5.83,0.04999999999999982
2020-04-10,5.83,0.0
2020-04-13,5.82,-0.009999999999999787
2020-04-14,5.685,-0.13500000000000068
2020-04-15,5.775,0.09000000000000075
2020-04-16,5.76,-0.015000000000000568
2020-04-17,5.6988,-0.06119999999999948
